Smiles,Standard Value,Standardized Smiles,inchi_key,scaffold,MolWt,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,logP,fp
C[C@@H](O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H]([C@@H](C)c2ccc3ccccc3c2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,27.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C([C@@H](C)c2ccc3ccccc3c2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,BCXQZFAVVLDMBN-VSOBVBJVSA-N,O=C1CNC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1119.455796028,12,14,333.4999999999999,14,5,2.087300000000012,[0 1 0 ... 0 0 0]
C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,199.0,CC1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O,NYSRSUOUMRCIKK-AILLAKCVSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1002.409180184,12,13,329.05999999999995,12,4,-0.07399999999999535,[0 1 0 ... 0 0 0]
CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(N)cc2)CSSC[C@H](C(=O)N[C@@H](CC(=O)O)C(N)=O)NC1=O,54.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc(N)cc2)CSSCC(C(=O)NC(CC(=O)O)C(N)=O)NC1=O,RXPUMNFUMCDGIS-UHFFFAOYSA-N,O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCN1,1074.441542932,14,15,398.1699999999999,18,4,-0.6554999999999971,[0 1 0 ... 0 0 0]
CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(N)cc2)CSSC[C@H](C(=O)N[C@H](CC(=O)O)C(N)=O)NC1=O,30.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc(N)cc2)CSSCC(C(=O)NC(CC(=O)O)C(N)=O)NC1=O,RXPUMNFUMCDGIS-UHFFFAOYSA-N,O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCN1,1074.441542932,14,15,398.1699999999999,18,4,-0.6554999999999971,[0 1 0 ... 0 0 0]
C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,199.0,CC1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O,NYSRSUOUMRCIKK-AILLAKCVSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1002.409180184,12,13,329.05999999999995,12,4,-0.07399999999999535,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(O)c(I)c2)NC(N)=O)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,990.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(N)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(Cc2ccc(O)c(I)c2)NC(N)=O)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,LODJOWGCAFKDSI-PCERTJACSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1425.4171694919996,16,16,433.5099999999999,19,6,1.4783000000000077,[0 1 0 ... 0 0 0]
COc1ccc(-c2nn(C(C)(C)C)cc2CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1,2.863,COc1ccc(-c2nn(C(C)(C)C)cc2CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1,MVOYDBAHEKOQPE-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,518.252920188,1,6,97.13000000000001,6,3,5.003300000000005,[0 0 0 ... 0 0 0]
CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(Cl)c2)n1,0.421,CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2ccc(F)c(Cl)c2)n1,PACLVRQHRQMBHY-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,540.19396134,1,5,87.9,5,3,5.787200000000007,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4c(Cc5cc(F)c(F)cc5F)nn(-c5ccccc5)c4Cl)CC3)OC2=O)cc1,79.05,O=C(O)c1ccc(N2CC3(CCN(Cc4c(Cc5cc(F)c(F)cc5F)nn(-c5ccccc5)c4Cl)CC3)OC2=O)cc1,LGZUUEZFLLZWRI-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4ccccc4)nc3Cc3ccccc3)CC2)CN1c1ccccc1,610.1594676520001,1,5,87.9,7,4,6.223400000000005,[0 0 0 ... 0 0 0]
CC(C)Oc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,0.5465,CC(C)Oc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,WDFXMNIXMDKJAP-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,554.202856688,1,5,79.31000000000002,7,3,6.247700000000006,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC(c3ncc(-c4ccc(F)cc4)[nH]3)CC2)cc(OCC)c1-c1ccc(F)cc1,7.6,CCOc1cc(CN2CCC(c3nc(-c4ccc(F)cc4)c[nH]3)CC2)cc(OCC)c1-c1ccc(F)cc1,GOBNHYGEALNGCV-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CCC(c4nc(-c5ccccc5)c[nH]4)CC3)cc2)cc1,517.254083736,1,4,50.379999999999995,9,4,7.198900000000007,[0 0 0 ... 0 0 0]
CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,744.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(Cc2ccc3ccccc3c2)C(N)=O)NC1=O,WASLGBPOQJKRMS-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccc3ccccc3c2)CSSCC(C(=O)NCCc2ccc3ccccc3c2)NC(=O)CN1,1191.5034149159997,12,13,334.8499999999999,18,7,3.836700000000012,[0 1 0 ... 0 0 0]
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(C)=O)CSSC[C@@H](C(=O)N[C@H](CO)C(C)C)NC1=O,5200.0,CC(=O)NC(Cc1ccccc1)C(=O)NC1CSSCC(C(=O)N[C@H](CO)C(C)C)NC(=O)C(CC(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC1=O,HGQBSADXQRPMQI-CMKNGLHESA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCNC(=O)C(CC(=O)N[C@H]2CCCCO2)N1,1274.5464019239998,16,18,422.95999999999987,22,4,-2.283600000000014,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CC[C@H]3C(Nc4nc5ccc(C(=O)O)cc5o4)CC[C@H]32)cc(OCC)c1-c1ccc(F)cc1,2.5,CCOc1cc(CN2CC[C@H]3C(Nc4nc5ccc(C(=O)O)cc5o4)CC[C@H]32)cc(OCC)c1-c1ccc(F)cc1,VOZUDWOEAFDHSE-JNOFKKGSSA-N,c1ccc(-c2ccc(CN3CC[C@H]4C(Nc5nc6ccccc6o5)CC[C@H]43)cc2)cc1,559.248249408,2,7,97.06,10,4,6.594500000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(COc3cccc4cccnc34)CC2)cc(OCC)c1-c1ccc(F)cc1,2.9,CCOc1cc(CN2CCC(COc3cccc4cccnc34)CC2)cc(OCC)c1-c1ccc(F)cc1,FUSKAZYRYKJDCI-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CCC(COc4cccc5cccnc45)CC3)cc2)cc1,514.2631712,0,5,43.82000000000001,10,4,7.129300000000008,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(Oc3nccc(Cl)n3)CC2)cc(OCC)c1-c1ccc(F)cc1,21.0,CCOc1cc(CN2CCC(Oc3nccc(Cl)n3)CC2)cc(OCC)c1-c1ccc(F)cc1,JJJIXIANJCZSID-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CCC(Oc4ncccn4)CC3)cc2)cc1,485.188147688,0,6,56.71000000000001,9,3,5.776900000000006,[0 0 0 ... 0 0 0]
CC(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)cccc21,222.0,CC(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)cccc21,XUKRPNHUKQLRMI-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]c4cccc(-c5ccccc5)c34)CC2)CN1c1ccccc1,542.2329336919998,1,5,87.90000000000002,6,4,6.112900000000006,[0 1 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccc(OC(F)(F)F)cc4)CC3)OC2=O)cc1,12.92,O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccc(OC(F)(F)F)cc4)CC3)OC2=O)cc1,ZSPCNQKSBXVHAK-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4ccccc4)nc3-c3ccccc3)CC2)CN1c1ccccc1,592.193354624,1,6,97.13,7,4,6.127500000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,4.935,CCOc1cc(CN2CCCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,RXJQADLHFADIBA-UHFFFAOYSA-N,O=C1OC2(CCCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,562.2479150599999,1,6,88.54000000000002,9,3,6.369800000000007,[0 0 0 ... 0 0 0]
C[C@H](NC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(=O)NCC(=O)N[C@H]1CSSC[C@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC1=O,25.0,CC(NC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1)C(=O)NCC(=O)NC1CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C([C@@H](C)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)C(CCCN=C(N)N)NC1=O,SXNLMYUYELPYJK-OTASXZKASA-N,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CN2CCNCCNCCNCC2)CSSCCN1,2050.902952279999,26,30,779.55,35,5,-8.356099999999948,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(N)=O)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,103.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(N)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(N)=O)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,RFXLLPADCZHIPV-OKTKUCNSSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1136.4571929960002,14,14,384.1799999999999,15,5,0.44060000000000415,[0 1 0 ... 0 0 0]
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,1000.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(N)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,VUQNPLGWWWUULY-IZHMAULISA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,1093.4513793440003,13,14,355.0799999999999,14,5,0.7310000000000094,[0 1 0 ... 0 0 0]
CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(N)=O)NC1=O,529.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2cccnc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(Cc2ccc(O)cc2)C(N)=O)NC1=O,BMLPGCYZXNMZMO-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2cccnc2)NC(=O)C(NC(=O)CCc2ccc3ccccc3c2)CSSCC(C(=O)NCCc2ccccc2)NC(=O)CN1,1142.4830138199998,12,14,347.73999999999995,18,6,2.0785000000000133,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2F)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,0.4374,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2F)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,FOBKWUZUUKOGAT-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,566.2228431839999,1,6,88.54000000000002,9,3,6.1188000000000065,[0 0 0 ... 0 0 0]
CCOc1ccc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,0.7934,CCOc1ccc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,XDNUSSMDDPERKV-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,540.1872066239999,1,5,79.31000000000002,7,3,5.859200000000006,[0 0 0 ... 0 0 0]
CCOc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,13.2,CCOc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,ISBRDGORSJMWHE-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ncccc3-c3ccccc3)CC2)CN1c1ccccc1,541.182455592,1,6,92.20000000000002,7,3,5.254200000000005,[0 0 0 ... 0 0 0]
CCOc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,0.5561,CCOc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,XXRWKVRMTRIRBD-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,540.1872066239999,1,5,79.31000000000002,7,3,5.859200000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C)c2)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,0.1881,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C)c2)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C,PEOYNYRRIQYYCO-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,568.2185067519999,1,5,79.31000000000002,7,3,6.4760400000000065,[0 0 0 ... 0 0 0]
Cc1cc(-c2ccc(F)nc2)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1Cl,1.308,Cc1cc(-c2ccc(F)nc2)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1Cl,BRWNZHZJQNZMMD-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3cccnc3)CC2)CN1c1ccccc1,509.15176217999993,1,5,82.97000000000001,5,3,5.539120000000005,[0 0 0 ... 0 0 0]
CCOc1ccc(-c2nccs2)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,1.503,CCOc1ccc(-c2nccs2)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,XQMOFIGMIFZRCP-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3nccs3)CC2)CN1c1ccccc1,493.16714196399994,1,7,92.2,7,3,4.898400000000005,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-n2cc(C)cn2)cc1C,0.3946,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-n2cc(C)cn2)cc1C,KVQIWNINPGXKDV-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-n3cccn3)CC2)CN1c1ccccc1,504.23727012399996,1,6,97.13000000000001,7,3,4.577440000000004,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4ccc5c(c4)OCO5)CC3)OC2=O)cc1,209.7,O=C(O)c1ccc(N2CC3(CCN(Cc4ccc5c(c4)OCO5)CC3)OC2=O)cc1,RCHYXSDQNXMYNF-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4c(c3)OCO4)CC2)CN1c1ccccc1,410.1477864239999,1,6,88.54000000000002,4,2,3.1049000000000015,[0 0 0 ... 0 0 0]
CC1(C)Cc2cc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)ccc2O1,45.28,CC1(C)Cc2cc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)ccc2O1,SDXXJBAPGDEPJT-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4c(c3)CCO4)CC2)CN1c1ccccc1,436.19982199599986,1,5,79.31,4,2,4.089700000000003,[0 0 0 ... 0 0 0]
COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)nn(CC(C)(C)C)c2c1,410.4,COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)nn(CC(C)(C)C)c2c1,PAUJYOHIYUDJAV-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]c4ccccc34)CC2)CN1c1ccccc1,506.2529201879999,1,6,97.13000000000002,6,3,4.780600000000004,[0 0 0 ... 0 0 0]
CC(C)(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(Cl)c(F)cc21,61.64,CC(C)(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(Cl)c(F)cc21,ILJOSNYAPWXMGO-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]c4ccccc34)CC2)CN1c1ccccc1,514.1783112759999,1,5,87.90000000000002,4,3,5.273400000000006,[0 0 0 ... 0 0 0]
COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cn(-c3ccccc3)c2c1,9.061,COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cn(-c3ccccc3)c2c1,UJHCZTQTKJIUBM-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4ccccc4)c4ccccc34)CC2)CN1c1ccccc1,511.2107210279999,1,5,84.24000000000001,6,4,5.328700000000005,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(-c3ccc(F)c(F)c3F)ccc21,0.3418,CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2cc(-c3ccc(F)c(F)c3F)ccc21,MVWDXCYLLBYTQK-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4ccc(-c5ccccc5)cc34)CC2)CN1c1ccccc1,577.2188411,1,4,75.01,6,4,6.996100000000006,[0 1 0 ... 0 0 0]
COc1ccc2c(c1)c(CN1CCC3(CC1)CN(c1ccc(C(=O)O)cc1)C(=O)O3)cn2C(C)C,1.446,COc1ccc2c(c1)c(CN1CCC3(CC1)CN(c1ccc(C(=O)O)cc1)C(=O)O3)cn2C(C)C,JIXVVGVZSOGPAG-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4ccccc34)CC2)CN1c1ccccc1,477.2263710919999,1,5,84.24000000000001,6,3,4.920400000000004,[0 1 0 ... 0 0 0]
CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2c(F)cc(F)cc2F)n1,2.164,CC(C)(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(-c2c(F)cc(F)cc2F)n1,MYBWFBUNNLXSNK-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,542.2140900679999,1,5,87.9,5,3,5.412000000000005,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccc(F)c(Cl)c4)CC3)OC2=O)cc1,4.666,O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5ccccc5)nc4-c4ccc(F)c(Cl)c4)CC3)OC2=O)cc1,YNSIPFIOAUUUGO-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4ccccc4)nc3-c3ccccc3)CC2)CN1c1ccccc1,560.162661212,1,5,87.9,6,4,6.021400000000005,[0 0 0 ... 0 0 0]
