"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1223232";"";"None";"1197.40";"None";"None";"8";"C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1C/C=C\C[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N[C@H](Cc2cc3ccccc3[nH]2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(OC(=O)c3ccccc3)cc2)C(=O)N1";"IC50";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"6.94";"None";"None";"None";"0";"CHEMBL1227991";"Displacement of [125I]-[LTT] SIRF-28 from human SST5 receptor expressed in HEK293 cells by autoradiography";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221259";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"4.9"
"CHEMBL421493";"";"None";"932.14";"3";"0.42";"13";"C[C@@H](O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccccc2)CSSC[C@H](C(=O)O)NC1=O";"IC50";"'='";"10.95";"nM";"7.96";"";"";"UO_0000065";"8.54";"0.17";"7.54";"2.65";"1";"CHEMBL806596";"Tested for inhibition of radioligand binding to cloned somatostatin receptor hSSTR5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130347";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"10.95"
"CHEMBL436783";"";"None";"1000.19";"None";"None";"2";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSC[C@@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(N)=O";"IC50";"'='";"4.92";"nM";"8.31";"";"";"UO_0000065";"8.31";"None";"None";"None";"0";"CHEMBL806596";"Tested for inhibition of radioligand binding to cloned somatostatin receptor hSSTR5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130347";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"4.92"
"CHEMBL266469";"";"None";"1001.18";"None";"None";"1";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSC[C@@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O";"IC50";"'='";"4.17";"nM";"8.38";"";"";"UO_0000065";"8.37";"None";"None";"None";"0";"CHEMBL806596";"Tested for inhibition of radioligand binding to cloned somatostatin receptor hSSTR5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130347";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"4.17"
"CHEMBL5763916";"";"None";"376.46";"0";"3.09";"BDBM322573";"Cc1nnc(C(C)(C)NC(=O)c2cccc3c2OCCNC3)c2ccccc12";"k_off";"'='";"";"s-1";"";"";"633441";"";"";"";"";"";"0";"CHEMBL5732242";"Radioligand Binding Assays: Method description for binding assays with human Somatostatin receptors by use of CHO cell membranes expressing recombinant human SSTR1 or human SSTR2 or human SSTR3 or human SSTR4 or human SSTR5Receptor binding assays refer to a technique in which labeled receptor ligands are used to detect binding to a receptor. In competition experiments test compounds, which are not labeled, compete with the binding side of a labeled ligand. The displacement of the labeled ligand by the test compound leads to a decreased signal.Procedure:For the binding experiments 200 μL of membrane homogenate from one of the following protein amounts is used: hSSTR1 (40 μg/well); hSSTR2 (25 μg/well); hSSTR3 (1.5 μg/well); hSSTR4 (0.5 μg/well); hSSTR5 (25 μg/well). The homogenate is incubated with 0.05 nM of radioligand ([3-125I-Tyr]-Somatostatin-(1-14)) in addition to increasing concentrations of a test compound or vehicle (100% binding) in a total volume of 250 μL using a Hepes buffer (10 mM, EDTA 1 mM, MgCl2 5 mM, pH7.6, BSA 0.5%, Bacitracin 0.003%, DMSO 1% for 180 min at room temperature. The incubation is terminated by filtration with ice cold NaCl 0.9% through polyethyleneimine treated (0.3%) GF/B glass fiber filters using a cell harvester. The protein-bound radioactivity is measured in a suitable reader. The non-specific binding is defined as radioactivity bound in the presence of 1 μM Somatostatin-14 during the incubation period.The analysis of the concentration-binding curves is performed by computer-assisted nonlinear least square curve fitting method using the model of one receptor binding site.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726185";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";""
"CHEMBL5839328";"";"None";"428.57";"0";"5.00";"BDBM523779";"c1ccc(CSc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)cc1";"k_off";"'='";"";"s-1";"";"";"1105800";"";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";""
"CHEMBL5769567";"";"None";"479.61";"1";"5.67";"BDBM523789";"c1ccc2nc(-c3nnc(SCCc4c[nH]c5ccccc45)n3CCCc3c[nH]cn3)ccc2c1";"k_off";"'='";"";"s-1";"";"";"1105823";"";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";""
"CHEMBL5991254";"";"None";"458.59";"1";"5.01";"BDBM523792";"COc1cccc(CSc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"1105832";"UO_0000065";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"10000.0"
"CHEMBL5991254";"";"None";"458.59";"1";"5.01";"BDBM523792";"COc1cccc(CSc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)c1";"kon";"'='";"";"";"";"";"1105832";"";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";""
"CHEMBL5745872";"";"None";"486.60";"0";"4.79";"BDBM523795";"COC(=O)c1ccc(CSc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"1105847";"UO_0000065";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"10000.0"
"CHEMBL6032205";"";"None";"460.58";"1";"5.45";"BDBM523798";"Cc1cccc(CSc2nnc(Cc3c[nH]c4cc(F)ccc34)n2CCCc2c[nH]cn2)c1";"kon";"'='";"";"";"";"";"1105859";"";"";"";"";"";"0";"CHEMBL5737464";"Radioligand Binding Assay: Competitive radioligand binding experiments were performed using MEMBRANE TARGET Systems (Perkin-Elmer, Boston, Mass.) for human somatostatin receptors: SSTR1 (ES-520-M400UA), SSTR2A (ES-521-M400UA), SSTR3 (ES523-M400UA), SSTR4 (ES-524-M400UA) and SSTR5 (ES-522-M400UA) receptors. (See Table 1). Respective membrane receptor preparations were prepared in assay buffer (25 mM HEPES, 10 mM MgCl2, 1 mM CaCl2, 0.5% BSA, pH=7.4) at a 1:150 dilution. Binding assays were performed using 1251-Tyr-SRIF 14 (Perkin-Elmer, NEX 3890) dissolved in 1 mM HCl. Binding assays were performed in triplicate for each concentration of ligand in a total volume of 200 μL radioligand (25 μL ligand, 25 μL radioligand, 150 μL receptors) and incubated at room temperature for 90 minutes using a shaking table. Binding was terminated by filtration through GF/B glass fiber filters that were presoaked in 0.5% polyethyleneimine for a minimum of 4 hours. Filters were washed 9× with 1000 μL ice cold wash buffer (50 mM Tris-HCl, pH=7.4, 0.2% BSA). Filters were scored, transferred into plastic test tubes and counted in a gamma counter (Wizard2, Perkin-Elmer). Determination of the Ki for each compound was performed using non-linear regression with GraphPad PRISM-5 software (GraphPad Software, Inc., La Jolla, Calif.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728792";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";""
"CHEMBL3349668";"";"None";"1218.52";"None";"None";"37";"CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2cccc(-c3ccccc3)c2)CSSC[C@@H](C(=O)N[C@@H](Cc2cccc(-c3ccccc3)c2)C(N)=O)NC1=O";"IC50";"'='";"1484.0";"nM";"5.83";"";"";"UO_0000065";"4.78";"None";"None";"None";"0";"CHEMBL883371";"Binding affinity towards cloned human somatostatin 5 (hsst) receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131316";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1484.0"
"CHEMBL1082039";"";"None";"405.52";"1";"6.06";"10";"CCOc1cc(NCc2cccc(Nc3nc4ccccc4s3)c2)ccc1OC";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"1000.0"
"CHEMBL3349673";"";"None";"1192.48";"None";"None";"24";"CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O";"IC50";"'='";"1247.0";"nM";"5.90";"";"";"UO_0000065";"4.95";"None";"None";"None";"0";"CHEMBL883371";"Binding affinity towards cloned human somatostatin 5 (hsst) receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131316";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1247.0"
"CHEMBL3218121";"";"None";"646.83";"1";"2.92";"2";"C[C@@H](O)CN1CCC(=O)N(Cc2ccccc2)CCC(=O)N(CCc2c[nH]c3ccccc23)CCC(=O)N(CCCCN)CCC1=O";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL3227458";"Displacement of [125I]-somatostatin from human sst5 receptor after 2 hrs by beta scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217560";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";"";""
"CHEMBL385811";"";"None";"1647.99";"None";"None";"28";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)CSSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829077";"Inhibition of [Leu8,D-Trp22,125I-Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145176";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL384855";"";"None";"1640.74";"None";"None";"39";"CC(C)NCc1ccc(C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](Cc3ccc(O)cc3I)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)CSSC[C@@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N2C)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829077";"Inhibition of [Leu8,D-Trp22,125I-Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145176";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL258260";"";"None";"474.65";"0";"4.92";"5";"CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21";"Inhibition";"'='";"-12.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL948289";"Inhibition of SST5 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141625";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"-12.0"
"CHEMBL447455";"";"None";"679.74";"1";"3.64";"14a";"NCCCC[C@@H](C(=O)NCCc1ccccc1)N1Cc2[nH]c3ccccc3c2C[C@@H](NC(=O)Cc2ccccc2)C1=O.O=C(O)C(F)(F)F";"Activity";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"0";"CHEMBL1009183";"Antagonist activity at human recombinant sst5 receptor expressed in chinese hamster CCL39 cells assessed as effect on 100 nM somatostatin-28-induced [35S]GTP-gamma-S-binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CCL39";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139341";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";""
"CHEMBL5994657";"";"None";"298.39";"0";"1.69";"BDBM311957";"Cc1cccc2c(C(C)(C)NC(=O)[C@H]3[C@@H]4CNC[C@@H]43)n[nH]c12";"k_off";"'='";"";"s-1";"";"";"599669";"";"";"";"";"";"0";"CHEMBL5731892";"Radiogland Binding Assays: For the binding experiments 200 μL of membrane homogenate from one of the following protein amounts is used: hSSTR1 (40 μg/well); hSSTR2 (25 μg/well); hSSTR3 (1.5 μg/well); hSSTR4 (0.5 μg/well); hSSTR5 (25 μg/well). The homogenate is incubated with 0.05 nM of radioligand ([3-125I-Tyr]-Somatostatin-(1-14)) in addition to increasing concentrations of a test compound or vehicle (100% binding) in a total volume of 250 μL using a Hepes buffer (10 mM, EDTA 1 mM, MgCl2 5mM, pH7.6, BSA 0.5%, Bacitracin 0.003%, DMSO 1%) for 180 min at room temperature. The incubation is terminated by filtration with ice cold NaCl 0.9% through polyethyleneimine treated (0.3%) GF/ B glass fiber filters using a cell harvester. The protein-bound radioactivity is measured in a suitable reader. The non-specific binding is defined as radioactivity bound in the presence of 1 μM Somatostatin-14 during the incubation period.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726026";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";""
"CHEMBL6042080";"";"None";"284.36";"0";"1.38";"BDBM311958";"CC(C)(NC(=O)[C@H]1[C@@H]2CNC[C@@H]21)c1n[nH]c2ccccc12";"kon";"'='";"";"";"";"";"922099";"";"";"";"";"";"0";"CHEMBL5735381";"Radioligand Binding Assays: Receptor binding assays refer to a technique in which labeled receptor ligands are used to detect binding to a receptor. In competition experiments test compounds, which are not labeled, compete with the binding side of a labeled ligand. The displacement of the labeled ligand by the test compound leads to a decreased signal.Procedure:For the binding experiments 200 μL of membrane homogenate from one of the following protein amounts is used: hSSTR1 (40 μg/well); hSSTR2 (25 μg/well); hSSTR3 (1.5 μg/well); hSSTR4 (0.5 μg/well); hSSTR5 (25 μg/well). The homogenate is incubated with 0.05 nM of radioligand ([3-125I-Tyr]-Somatostatin-(1-14)) in addition to increasing concentrations of a test compound or vehicle (100% binding) in a total volume of 250 μL using a Hepes buffer (10 mM, EDTA 1 mM, MgCl2 5 mM, pH7.6, BSA 0.5%, Bacitracin 0.003%, DMSO 1%) for 180 min at room temperature. The incubation is terminated by filtration with ice cold NaCl 0.9% through polyethyleneimine treated (0.3%) GF/B glass fiber filters using a cell harvester. The protein-bound radioactivity is measured in a suitable reader. The non-specific binding is defined as radioactivity bound in the presence of 1 μM Somatostatin-14 during the incubation period.The analysis of the concentration-binding curves is performed by computer-assisted nonlinear least square curve fitting method using the model of one receptor binding site.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727798";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";""
